video_timestamp,gold,minions,Q,W,E,R,frame_path
00:03:15.137,0187,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6240
00:03:16.137,0189,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6272
00:03:17.084,0191,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6304
00:03:18.111,0193,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6336
00:03:19.112,0195,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6368
00:03:20.112,0197,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6400
00:03:21.099,0199,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6432
00:03:22.113,0201,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6464
00:03:23.100,0203,012,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6496
00:03:24.073,0226,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6528
00:03:25.034,0228,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6560
00:03:26.007,0230,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6592
00:03:26.994,0232,013,4,Ready,Ready,Ready,extracted_frames_RM\frame_6624
00:03:27.941,0234,013,6,Ready,Ready,Ready,extracted_frames_RM\frame_6656
00:03:28.928,0236,013,5,Ready,Ready,Ready,extracted_frames_RM\frame_6688
00:03:29.915,0238,013,4,Ready,Ready,Ready,extracted_frames_RM\frame_6720
00:03:30.982,0240,013,3,Ready,Ready,Ready,extracted_frames_RM\frame_6752
00:03:31.929,0242,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6784
00:03:32.863,0244,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6816
00:03:33.864,0246,013,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6848
00:03:34.864,0262,014,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6880
00:03:35.851,0264,014,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_6912
00:03:36.851,0266,014,CD,Ready,Ready,Ready,extracted_frames_RM\frame_6944
00:03:37.852,0268,014,6,Ready,Ready,Ready,extracted_frames_RM\frame_6976
00:03:38.905,0334,015,5,Ready,Ready,Ready,extracted_frames_RM\frame_7008
00:03:39.892,0336,015,4,Ready,Ready,Ready,extracted_frames_RM\frame_7040
00:03:40.853,0338,015,3,Ready,Ready,Ready,extracted_frames_RM\frame_7072
00:03:41.840,0340,015,2,Ready,Ready,Ready,extracted_frames_RM\frame_7104
00:03:42.787,0342,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7136
00:03:43.760,0599,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7168
00:03:44.801,0621,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7200
00:03:45.828,0623,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7232
00:03:46.895,0625,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7264
00:03:47.895,0627,015,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7296
00:03:48.856,0650,016,CD,Ready,Ready,Ready,extracted_frames_RM\frame_7328
00:03:49.803,0652,016,6,Ready,Ready,Ready,extracted_frames_RM\frame_7360
00:03:50.803,0654,016,5,Ready,Ready,Ready,extracted_frames_RM\frame_7392
00:03:51.763,0670,017,4,Ready,Ready,Ready,extracted_frames_RM\frame_7424
00:03:52.764,0673,017,3,Ready,Ready,Ready,extracted_frames_RM\frame_7456
00:03:53.804,0689,018,2,Ready,Ready,Ready,extracted_frames_RM\frame_7488
00:03:54.791,0691,018,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7520
00:03:55.845,0693,018,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7552
00:03:56.805,0695,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7584
00:03:57.806,0711,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7616
00:03:58.779,0713,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7648
00:03:59.726,0715,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7680
00:04:00.740,0716,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7712
00:04:01.714,0718,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7744
00:04:02.701,0720,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7776
00:04:03.688,0722,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7808
00:04:04.688,0724,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7840
00:04:05.688,0726,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7872
00:04:06.715,7238,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7904
00:04:07.649,0730,019,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7936
00:04:08.636,0746,020,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_7968
00:04:09.596,0748,020,CD,Ready,Ready,Ready,extracted_frames_RM\frame_8000
00:04:10.570,0750,020,6,Ready,Ready,Ready,extracted_frames_RM\frame_8032
00:04:11.611,0752,020,4,Ready,Ready,Ready,extracted_frames_RM\frame_8064
00:04:12.598,0775,021,4,Ready,Ready,Ready,extracted_frames_RM\frame_8096
00:04:13.585,0791,022,3,Ready,Ready,Ready,extracted_frames_RM\frame_8128
00:04:14.532,0793,022,2,Ready,Ready,Ready,extracted_frames_RM\frame_8160
00:04:15.505,0809,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8192
00:04:16.572,0811,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8224
00:04:17.519,0813,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8256
00:04:18.560,0816,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8288
00:04:19.533,0818,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8320
00:04:20.480,0820,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8352
00:04:21.441,0822,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8384
00:04:22.414,0824,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8416
00:04:23.441,0826,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8448
00:04:24.402,0828,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8480
00:04:25.375,0830,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8512
00:04:26.363,0832,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8544
00:04:27.350,0834,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8576
00:04:28.377,0036,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8608
00:04:29.324,0038,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8640
00:04:30.351,0040,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8672
00:04:31.418,0042,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8704
00:04:32.351,0044,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8736
00:04:33.378,0046,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8768
00:04:34.472,0048,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8800
00:04:35.446,0050,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8832
00:04:36.419,0052,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8864
00:04:37.420,0054,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8896
00:04:38.420,0056,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8928
00:04:39.434,0058,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8960
00:04:40.434,0060,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_8992
00:04:41.421,0062,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9024
00:04:42.395,0064,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9056
00:04:43.409,0067,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9088
00:04:44.396,0069,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9120
00:04:45.383,0071,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9152
00:04:46.370,0073,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9184
00:04:47.330,0075,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9216
00:04:48.317,0077,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9248
00:04:49.331,0079,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9280
00:04:50.331,0081,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9312
00:04:51.305,0083,023,Ready,Ready,Ready,Ready,extracted_frames_RM\frame_9344
