match_id,timestamp,player_champion,opponent_champion,total_cs,opponent_total_cs,cs_per_min,gold_diff,first_10_min_cs,opponent_first_10_min_cs,win,player_cs_timeline,opponent_cs_timeline
EUW1_7283137657,2025-01-26T17:34:05.367000,Kled,Volibear,135,155,4.487534626038781,937,40,70,True,"0,0,2,10,15,21,22,25,35,36,40,46,46,55,55","0,0,2,13,23,28,33,45,49,59,70,79,81,87,96"
EUW1_7283137657,2025-01-26T17:34:05.367000,Volibear,Kled,155,135,5.15235457063712,-937,70,40,False,"0,0,2,13,23,28,33,45,49,59,70,79,81,87,96","0,0,2,10,15,21,22,25,35,36,40,46,46,55,55"
EUW1_7272487234,2025-01-18T17:51:34.347000,Shen,TahmKench,161,166,4.6,3347,46,54,True,"0,0,0,8,20,28,35,36,36,44,46,52,52,61,72","0,0,1,9,13,19,30,32,40,46,54,55,65,71,80"
EUW1_7272487234,2025-01-18T17:51:34.347000,TahmKench,Shen,166,161,4.742857142857143,-3347,54,46,False,"0,0,1,9,13,19,30,32,40,46,54,55,65,71,80","0,0,0,8,20,28,35,36,36,44,46,52,52,61,72"
EUW1_7272418035,2025-01-18T17:00:41.180000,Sett,Chogath,214,233,4.70674486803519,158,55,61,True,"0,0,3,9,19,23,32,36,42,50,55,65,71,76,83","0,0,2,9,20,27,36,46,47,55,61,69,73,90,101"
EUW1_7272418035,2025-01-18T17:00:41.180000,Chogath,Sett,233,214,5.124633431085043,-158,61,55,False,"0,0,2,9,20,27,36,46,47,55,61,69,73,90,101","0,0,3,9,19,23,32,36,42,50,55,65,71,76,83"
EUW1_7272388782,2025-01-18T16:39:09.673000,Urgot,Irelia,135,120,8.41995841995842,2112,74,67,True,"0,0,4,16,19,30,37,49,58,67,74,78,90,103,116","0,0,2,9,12,16,27,33,50,58,67,79,86,99,102"
EUW1_7272388782,2025-01-18T16:39:09.673000,Irelia,Urgot,120,135,7.484407484407484,-2112,67,74,False,"0,0,2,9,12,16,27,33,50,58,67,79,86,99,102","0,0,4,16,19,30,37,49,58,67,74,78,90,103,116"
EUW1_7272336912,2025-01-18T16:00:31.625000,KSante,Shen,165,158,5.775962660443407,-571,61,57,False,"0,0,1,10,15,22,33,35,42,54,61,71,71,78,89","0,0,5,14,24,32,36,45,51,56,57,65,68,68,68"
EUW1_7272336912,2025-01-18T16:00:31.625000,Shen,KSante,158,165,5.530921820303384,571,57,61,True,"0,0,5,14,24,32,36,45,51,56,57,65,68,68,68","0,0,1,10,15,22,33,35,42,54,61,71,71,78,89"
EUW1_7272279449,2025-01-18T15:22:32.675000,Darius,Irelia,164,197,5.022970903522205,-2087,59,71,True,"0,0,4,15,25,33,39,49,49,53,59,70,79,80,86","0,0,3,7,18,29,39,45,62,62,71,81,92,100,100"
EUW1_7272279449,2025-01-18T15:22:32.675000,Irelia,Darius,197,164,6.033690658499235,2087,71,59,False,"0,0,3,7,18,29,39,45,62,62,71,81,92,100,100","0,0,4,15,25,33,39,49,49,53,59,70,79,80,86"
EUW1_7272222913,2025-01-18T14:34:15.477000,Ornn,Garen,245,264,6.518847006651884,-248,70,79,True,"0,0,2,13,18,24,33,43,49,59,70,77,85,96,105","0,0,4,15,24,34,46,52,60,71,79,81,90,90,107"
EUW1_7272222913,2025-01-18T14:34:15.477000,Garen,Ornn,264,245,7.024390243902438,248,79,70,False,"0,0,4,15,24,34,46,52,60,71,79,81,90,90,107","0,0,2,13,18,24,33,43,49,59,70,77,85,96,105"
EUW1_7377911649,2025-04-22T21:52:46.364000,Mordekaiser,Camille,121,121,5.276162790697675,3658,49,54,True,"0,0,1,7,14,17,23,29,34,42,49,56,68,71,79","0,0,3,11,17,27,36,41,45,52,54,60,70,72,78"
EUW1_7377911649,2025-04-22T21:52:46.364000,Camille,Mordekaiser,121,121,5.276162790697675,-3658,54,49,False,"0,0,3,11,17,27,36,41,45,52,54,60,70,72,78","0,0,1,7,14,17,23,29,34,42,49,56,68,71,79"
EUW1_7354275282,2025-04-01T22:39:41.614000,Singed,Cassiopeia,237,223,7.632850241545894,88,73,77,False,"0,0,6,6,13,22,28,46,60,65,73,85,91,98,107","0,0,3,10,19,30,40,46,57,69,77,82,91,98,108"
EUW1_7354275282,2025-04-01T22:39:41.614000,Cassiopeia,Singed,223,237,7.181964573268921,-88,77,73,True,"0,0,3,10,19,30,40,46,57,69,77,82,91,98,108","0,0,6,6,13,22,28,46,60,65,73,85,91,98,107"
EUW1_7344166915,2025-03-22T12:31:01.883000,Gwen,Garen,138,160,5.516322451698867,1467,43,55,False,"0,0,6,15,21,28,42,43,43,43,43,53,58,73,78","0,0,1,10,13,21,24,33,42,46,55,64,67,67,78"
EUW1_7344166915,2025-03-22T12:31:01.883000,Garen,Gwen,160,138,6.395736175882745,-1467,55,43,True,"0,0,1,10,13,21,24,33,42,46,55,64,67,67,78","0,0,6,15,21,28,42,43,43,43,43,53,58,73,78"
EUW1_7336370581,2025-03-14T17:54:58.728000,DrMundo,Ornn,175,176,4.895104895104895,-2624,61,74,False,"0,0,2,10,20,23,27,38,40,51,61,71,81,81,87","0,0,3,17,24,35,41,48,55,66,74,85,89,89,96"
EUW1_7336370581,2025-03-14T17:54:58.728000,Ornn,DrMundo,176,175,4.923076923076923,2624,74,61,True,"0,0,3,17,24,35,41,48,55,66,74,85,89,89,96","0,0,2,10,20,23,27,38,40,51,61,71,81,81,87"
EUW1_7336329761,2025-03-14T17:17:21.754000,Heimerdinger,Warwick,202,148,6.953528399311532,3573,77,47,True,"0,0,5,14,21,33,42,50,61,69,77,83,95,103,110","0,0,2,9,15,19,27,33,34,40,47,49,57,60,68"
EUW1_7336329761,2025-03-14T17:17:21.754000,Warwick,Heimerdinger,148,202,5.094664371772805,-3573,47,77,False,"0,0,2,9,15,19,27,33,34,40,47,49,57,60,68","0,0,5,14,21,33,42,50,61,69,77,83,95,103,110"
EUW1_7336278950,2025-03-14T16:23:38.140000,Rumble,Yorick,117,162,4.5,747,49,59,True,"0,0,3,7,12,19,27,35,35,42,49,59,65,76,82","0,0,3,14,16,24,33,41,42,49,59,65,75,78,85"
EUW1_7336278950,2025-03-14T16:23:38.140000,Yorick,Rumble,162,117,6.230769230769231,-747,59,49,False,"0,0,3,14,16,24,33,41,42,49,59,65,75,78,85","0,0,3,7,12,19,27,35,35,42,49,59,65,76,82"
EUW1_7336212616,2025-03-14T15:12:12.485000,Teemo,Yorick,163,264,4.498620055197792,-3119,45,61,True,"0,0,1,10,15,22,26,33,35,38,45,49,56,64,75","0,0,4,11,13,19,25,40,42,56,61,70,76,90,101"
EUW1_7336212616,2025-03-14T15:12:12.485000,Yorick,Teemo,264,163,7.286108555657774,3119,61,45,False,"0,0,4,11,13,19,25,40,42,56,61,70,76,90,101","0,0,1,10,15,22,26,33,35,38,45,49,56,64,75"
EUW1_7336160506,2025-03-14T14:04:29.099000,Malphite,Sett,211,154,4.839449541284403,848,57,46,True,"0,0,1,5,11,17,30,38,44,44,57,62,63,75,77","0,0,4,9,12,25,29,37,38,44,46,58,61,62,63"
EUW1_7336160506,2025-03-14T14:04:29.099000,Sett,Malphite,154,211,3.532110091743119,-848,46,57,False,"0,0,4,9,12,25,29,37,38,44,46,58,61,62,63","0,0,1,5,11,17,30,38,44,44,57,62,63,75,77"
EUW1_7336129983,2025-03-14T13:25:39.780000,Mordekaiser,Kayle,162,193,5.996298581122764,-4828,70,78,False,"0,0,3,13,19,27,35,48,59,69,70,80,89,95,103","0,0,4,11,23,34,41,53,58,64,78,84,84,88,96"
EUW1_7336129983,2025-03-14T13:25:39.780000,Kayle,Mordekaiser,193,162,7.143738433066009,4828,78,70,True,"0,0,4,11,23,34,41,53,58,64,78,84,84,88,96","0,0,3,13,19,27,35,48,59,69,70,80,89,95,103"
EUW1_7336104144,2025-03-14T12:44:37.290000,Rumble,Mordekaiser,153,206,5.063430777716492,-4129,51,66,False,"0,0,4,9,16,18,24,26,38,44,51,60,64,64,78","0,0,1,7,14,26,29,40,44,54,66,72,84,92,104"
EUW1_7336104144,2025-03-14T12:44:37.290000,Mordekaiser,Rumble,206,153,6.817429674572532,4129,66,51,True,"0,0,1,7,14,26,29,40,44,54,66,72,84,92,104","0,0,4,9,16,18,24,26,38,44,51,60,64,64,78"
EUW1_7328944005,2025-03-07T12:58:10.856000,Aatrox,Volibear,121,172,4.035575319622012,-4170,50,52,False,"0,0,1,7,14,19,19,28,31,40,50,54,59,61,61","0,0,0,4,16,22,27,30,40,48,52,63,75,80,92"
EUW1_7328944005,2025-03-07T12:58:10.856000,Volibear,Aatrox,172,121,5.736520289049472,4170,52,50,True,"0,0,0,4,16,22,27,30,40,48,52,63,75,80,92","0,0,1,7,14,19,19,28,31,40,50,54,59,61,61"
EUW1_7328917653,2025-03-07T12:11:27.271000,Gragas,Sett,141,158,5.078031212484994,-2097,57,66,False,"0,0,2,9,12,18,26,33,36,48,57,64,75,77,80","0,0,5,12,18,27,38,48,58,59,66,77,83,88,94"
EUW1_7328917653,2025-03-07T12:11:27.271000,Sett,Gragas,158,141,5.690276110444178,2097,66,57,True,"0,0,5,12,18,27,38,48,58,59,66,77,83,88,94","0,0,2,9,12,18,26,33,36,48,57,64,75,77,80"
EUW1_7328888630,2025-03-07T11:18:39.140000,Sett,Darius,192,153,4.997830802603037,6003,59,50,True,"0,0,2,11,17,24,25,37,49,54,59,59,65,73,76","0,0,2,9,15,20,30,35,42,48,50,50,56,61,66"
EUW1_7328888630,2025-03-07T11:18:39.140000,Darius,Sett,153,192,3.9826464208242953,-6003,50,59,False,"0,0,2,9,15,20,30,35,42,48,50,50,56,61,66","0,0,2,11,17,24,25,37,49,54,59,59,65,73,76"
EUW1_7324345789,2025-03-02T19:20:35.768000,Yorick,Chogath,225,212,6.821627084386053,-3460,66,69,False,"0,0,3,15,24,31,40,41,53,58,66,77,84,90,99","0,0,4,13,20,26,31,47,51,58,69,74,78,85,95"
EUW1_7324345789,2025-03-02T19:20:35.768000,Chogath,Yorick,212,225,6.427488630621526,3460,69,66,True,"0,0,4,13,20,26,31,47,51,58,69,74,78,85,95","0,0,3,15,24,31,40,41,53,58,66,77,84,90,99"
EUW1_7324311249,2025-03-02T18:54:44.407000,Yasuo,Yorick,0,0,0.0,0,0,0,True,"0,0,0","0,0,0"
EUW1_7324311249,2025-03-02T18:54:44.407000,Yorick,Yasuo,0,0,0.0,0,0,0,False,"0,0,0","0,0,0"
EUW1_7324180456,2025-03-02T17:22:40.575000,Mordekaiser,Heimerdinger,265,230,7.658959537572254,1106,71,63,False,"0,0,3,14,24,30,39,47,57,66,71,76,83,92,102","0,0,6,14,21,30,38,38,45,55,63,69,78,89,98"
EUW1_7324180456,2025-03-02T17:22:40.575000,Heimerdinger,Mordekaiser,230,265,6.6473988439306355,-1106,63,71,True,"0,0,6,14,21,30,38,38,45,55,63,69,78,89,98","0,0,3,14,24,30,39,47,57,66,71,76,83,92,102"
EUW1_7324114917,2025-03-02T16:36:58.096000,Sion,Garen,225,283,5.9550066166740185,-4628,69,77,False,"0,0,4,13,22,27,35,46,52,60,69,81,85,88,100","0,0,4,12,18,28,39,44,52,64,77,83,84,95,104"
EUW1_7324114917,2025-03-02T16:36:58.096000,Garen,Sion,283,225,7.490074988972211,4628,77,69,True,"0,0,4,12,18,28,39,44,52,64,77,83,84,95,104","0,0,4,13,22,27,35,46,52,60,69,81,85,88,100"
EUW1_7324084164,2025-03-02T16:13:16.726000,Smolder,Heimerdinger,103,81,6.6594827586206895,86,58,47,False,"0,0,1,11,18,20,25,33,41,52,58,66,75,79,88","0,0,4,10,13,14,23,26,31,35,47,55,63,66,74"
EUW1_7324084164,2025-03-02T16:13:16.726000,Heimerdinger,Smolder,81,103,5.237068965517241,-86,47,58,True,"0,0,4,10,13,14,23,26,31,35,47,55,63,66,74","0,0,1,11,18,20,25,33,41,52,58,66,75,79,88"
EUW1_7324060735,2025-03-02T15:47:51.839000,Sion,Chogath,92,111,5.465346534653466,917,47,68,True,"0,0,2,6,7,15,22,32,33,37,47,53,60,72,74","0,0,3,11,19,23,35,41,50,60,68,72,81,90,102"
EUW1_7324060735,2025-03-02T15:47:51.839000,Chogath,Sion,111,92,6.594059405940595,-917,68,47,False,"0,0,3,11,19,23,35,41,50,60,68,72,81,90,102","0,0,2,6,7,15,22,32,33,37,47,53,60,72,74"
EUW1_7321104381,2025-02-27T20:56:24.100000,Illaoi,Sett,190,178,6.2983425414364635,-2249,51,47,False,"0,0,0,4,9,10,19,29,34,40,51,53,63,73,77","0,0,1,13,16,21,25,32,36,41,47,56,62,74,82"
EUW1_7321104381,2025-02-27T20:56:24.100000,Sett,Illaoi,178,190,5.900552486187845,2249,47,51,True,"0,0,1,13,16,21,25,32,36,41,47,56,62,74,82","0,0,0,4,9,10,19,29,34,40,51,53,63,73,77"
EUW1_7377514673,2025-04-22T16:34:29.346000,Gangplank,Jayce,249,213,6.723672367236724,4706,49,53,True,"0,0,1,6,10,17,18,30,38,42,49,50,56,67,76","0,0,0,11,13,21,31,36,41,48,53,58,67,67,69"
EUW1_7377514673,2025-04-22T16:34:29.346000,Jayce,Gangplank,213,249,5.751575157515751,-4706,53,49,False,"0,0,0,11,13,21,31,36,41,48,53,58,67,67,69","0,0,1,6,10,17,18,30,38,42,49,50,56,67,76"
EUW1_7377456148,2025-04-22T15:35:18.250000,Darius,Riven,185,138,6.575829383886256,2919,59,54,True,"0,0,3,7,13,19,24,39,50,54,59,71,71,78,78","0,0,4,13,18,27,31,34,35,47,54,59,67,78,81"
EUW1_7377456148,2025-04-22T15:35:18.250000,Riven,Darius,138,185,4.9052132701421804,-2919,54,59,False,"0,0,4,13,18,27,31,34,35,47,54,59,67,78,81","0,0,3,7,13,19,24,39,50,54,59,71,71,78,78"
EUW1_7377421383,2025-04-22T14:56:18.518000,Teemo,Gragas,193,198,5.758329189457982,-310,60,39,True,"0,0,3,14,19,25,32,45,50,54,60,63,67,72,74","0,0,3,8,11,16,20,20,25,29,39,41,47,57,68"
EUW1_7377421383,2025-04-22T14:56:18.518000,Gragas,Teemo,198,193,5.90750870213824,310,39,60,False,"0,0,3,8,11,16,20,20,25,29,39,41,47,57,68","0,0,3,14,19,25,32,45,50,54,60,63,67,72,74"
EUW1_7376405556,2025-04-21T16:32:01.640000,Illaoi,Darius,272,220,8.469122989102232,1215,74,65,True,"0,0,3,10,19,29,33,45,54,61,74,77,88,96,102","0,0,3,8,18,26,37,44,54,60,65,76,83,91,105"
EUW1_7376405556,2025-04-21T16:32:01.640000,Darius,Illaoi,220,272,6.850025947067981,-1215,65,74,False,"0,0,3,8,18,26,37,44,54,60,65,76,83,91,105","0,0,3,10,19,29,33,45,54,61,74,77,88,96,102"
EUW1_7376351345,2025-04-21T15:53:08.160000,Sett,Darius,185,207,5.55,-4533,53,68,False,"0,0,4,12,25,25,33,34,45,48,53,69,69,77,84","0,0,2,10,14,24,26,39,48,55,68,72,87,94,100"
EUW1_7376351345,2025-04-21T15:53:08.160000,Darius,Sett,207,185,6.21,4533,68,53,True,"0,0,2,10,14,24,26,39,48,55,68,72,87,94,100","0,0,4,12,25,25,33,34,45,48,53,69,69,77,84"
EUW1_7376305713,2025-04-21T15:09:12.862000,Varus,Jax,248,222,6.54353562005277,3357,69,34,True,"0,0,3,11,17,23,33,44,47,58,69,81,92,92,101","0,0,3,6,14,23,23,25,25,28,34,38,45,51,54"
EUW1_7376305713,2025-04-21T15:09:12.862000,Jax,Varus,222,248,5.857519788918206,-3357,34,69,False,"0,0,3,6,14,23,23,25,25,28,34,38,45,51,54","0,0,3,11,17,23,33,44,47,58,69,81,92,92,101"
EUW1_7375380642,2025-04-20T19:06:01.719000,Kindred,Yasuo,142,180,6.0900643316654754,-4061,65,62,False,"0,0,4,10,20,28,34,41,54,57,65,69,75,75,87","0,0,2,11,19,27,30,43,44,54,62,77,86,98,104"
EUW1_7375380642,2025-04-20T19:06:01.719000,Yasuo,Kindred,180,142,7.719799857040743,4061,62,65,True,"0,0,2,11,19,27,30,43,44,54,62,77,86,98,104","0,0,4,10,20,28,34,41,54,57,65,69,75,75,87"
EUW1_7375334511,2025-04-20T18:27:17.399000,Jax,Illaoi,145,260,4.436511983681796,-3247,43,85,False,"0,0,2,8,10,13,19,21,31,36,43,50,51,57,57","0,0,3,13,26,31,45,58,65,78,85,97,109,113,126"
EUW1_7375334511,2025-04-20T18:27:17.399000,Illaoi,Jax,260,145,7.955124936257013,3247,85,43,True,"0,0,3,13,26,31,45,58,65,78,85,97,109,113,126","0,0,2,8,10,13,19,21,31,36,43,50,51,57,57"
EUW1_7374204290,2025-04-19T18:23:13.662000,Yone,Jax,158,168,6.096463022508038,-7248,59,64,False,"0,0,3,9,20,23,33,37,47,50,59,70,79,86,92","0,0,3,14,20,21,25,36,40,54,64,73,82,91,102"
EUW1_7374204290,2025-04-19T18:23:13.662000,Jax,Yone,168,158,6.482315112540193,7248,64,59,True,"0,0,3,14,20,21,25,36,40,54,64,73,82,91,102","0,0,3,9,20,23,33,37,47,50,59,70,79,86,92"
EUW1_7373084136,2025-04-18T18:39:26.150000,DrMundo,Yasuo,213,186,6.956995100707675,2906,72,66,True,"0,0,2,8,21,26,38,43,49,63,72,79,93,103,112","0,0,3,11,22,29,33,38,46,56,66,74,83,95,105"
EUW1_7373084136,2025-04-18T18:39:26.150000,Yasuo,DrMundo,186,213,6.075122482308111,-2906,66,72,False,"0,0,3,11,22,29,33,38,46,56,66,74,83,95,105","0,0,2,8,21,26,38,43,49,63,72,79,93,103,112"
EUW1_7373048791,2025-04-18T18:03:45.561000,Jax,Darius,196,160,6.869158878504672,2216,61,63,True,"0,0,3,10,11,22,31,35,43,55,61,68,78,91,92","0,0,3,10,19,22,32,44,49,56,63,71,75,76,89"
EUW1_7373048791,2025-04-18T18:03:45.561000,Darius,Jax,160,196,5.607476635514018,-2216,63,61,False,"0,0,3,10,19,22,32,44,49,56,63,71,75,76,89","0,0,3,10,11,22,31,35,43,55,61,68,78,91,92"
EUW1_7372950267,2025-04-18T16:43:45.329000,Yasuo,Mordekaiser,261,236,7.557915057915058,-5326,69,72,False,"0,0,2,12,22,31,40,48,50,63,69,76,89,102,102","0,0,3,12,20,32,38,44,52,57,72,83,95,104,116"
EUW1_7372950267,2025-04-18T16:43:45.329000,Mordekaiser,Yasuo,236,261,6.833976833976834,5326,72,69,True,"0,0,3,12,20,32,38,44,52,57,72,83,95,104,116","0,0,2,12,22,31,40,48,50,63,69,76,89,102,102"
EUW1_7372904259,2025-04-18T16:05:00.043000,Mordekaiser,Gangplank,215,168,6.488933601609658,2088,77,50,True,"0,0,4,14,25,34,38,44,58,68,77,80,84,92,101","0,0,2,4,12,15,21,31,37,45,50,60,60,72,78"
EUW1_7372904259,2025-04-18T16:05:00.043000,Gangplank,Mordekaiser,168,215,5.070422535211268,-2088,50,77,False,"0,0,2,4,12,15,21,31,37,45,50,60,60,72,78","0,0,4,14,25,34,38,44,58,68,77,80,84,92,101"
EUW1_7371967625,2025-04-17T19:03:34.895000,Malphite,Trundle,287,200,6.535104364326376,-1021,56,54,False,"0,0,1,8,10,24,37,37,48,52,56,66,73,82,95","0,0,2,10,19,25,33,45,45,51,54,57,69,78,84"
EUW1_7371967625,2025-04-17T19:03:34.895000,Trundle,Malphite,200,287,4.5540796963946875,1021,54,56,True,"0,0,2,10,19,25,33,45,45,51,54,57,69,78,84","0,0,1,8,10,24,37,37,48,52,56,66,73,82,95"
EUW1_7367540591,2025-04-13T17:57:17.229000,DrMundo,Yasuo,214,244,6.514459665144597,-1813,61,70,False,"0,0,3,11,18,24,32,36,44,54,61,67,76,89,99","0,0,3,12,22,24,35,43,49,58,70,81,90,101,110"
EUW1_7367540591,2025-04-13T17:57:17.229000,Yasuo,DrMundo,244,214,7.427701674277016,1813,70,61,True,"0,0,3,12,22,24,35,43,49,58,70,81,90,101,110","0,0,3,11,18,24,32,36,44,54,61,67,76,89,99"
EUW1_7367284984,2025-04-13T14:40:18.807000,Darius,Kennen,210,218,5.428694528220595,5886,53,59,True,"0,0,6,16,21,28,32,43,45,49,53,64,69,80,85","0,0,3,9,18,21,32,40,48,52,59,68,76,78,88"
EUW1_7367284984,2025-04-13T14:40:18.807000,Kennen,Darius,218,210,5.635501938819475,-5886,59,53,False,"0,0,3,9,18,21,32,40,48,52,59,68,76,78,88","0,0,6,16,21,28,32,43,45,49,53,64,69,80,85"
EUW1_7367255608,2025-04-13T14:11:33.581000,Darius,Yasuo,156,136,7.410926365795724,5162,74,60,True,"0,0,4,16,25,31,43,52,57,68,74,86,89,93,102","0,0,3,14,20,28,32,38,44,49,60,67,76,85,90"
EUW1_7367255608,2025-04-13T14:11:33.581000,Yasuo,Darius,136,156,6.460807600950119,-5162,60,74,False,"0,0,3,14,20,28,32,38,44,49,60,67,76,85,90","0,0,4,16,25,31,43,52,57,68,74,86,89,93,102"
EUW1_7367168723,2025-04-13T12:50:21.824000,Urgot,Yasuo,236,243,6.531365313653136,95,64,58,True,"0,0,4,14,24,27,35,43,44,54,64,77,83,90,99","0,0,2,9,12,17,25,35,40,50,58,64,76,84,95"
EUW1_7367168723,2025-04-13T12:50:21.824000,Yasuo,Urgot,243,236,6.7250922509225095,-95,58,64,False,"0,0,2,9,12,17,25,35,40,50,58,64,76,84,95","0,0,4,14,24,27,35,43,44,54,64,77,83,90,99"
EUW1_7366406038,2025-04-12T19:07:13.823000,Darius,DrMundo,207,172,7.504531722054381,5094,68,69,True,"0,0,4,12,23,32,40,45,51,58,69,79,92,93,104","0,0,2,14,21,29,38,47,57,66,69,70,81,86,91"
EUW1_7366406038,2025-04-12T19:07:13.823000,DrMundo,Darius,172,207,6.235649546827795,-5094,69,68,False,"0,0,2,14,21,29,38,47,57,66,69,70,81,86,91","0,0,4,12,23,32,40,45,51,58,69,79,92,93,104"
EUW1_7366375244,2025-04-12T18:41:45.626000,Nasus,Darius,67,140,3.4625322997416017,-4899,45,71,False,"0,0,3,10,21,23,26,29,37,44,45,45,51,51,64","0,0,4,13,19,24,33,45,59,63,71,84,95,95,103"
EUW1_7366375244,2025-04-12T18:41:45.626000,Darius,Nasus,140,67,7.235142118863049,4899,71,45,True,"0,0,4,13,19,24,33,45,59,63,71,84,95,95,103","0,0,3,10,21,23,26,29,37,44,45,45,51,51,64"
EUW1_7364346506,2025-04-10T21:21:22.275000,Volibear,Urgot,195,201,6.260032102728732,-4225,45,73,False,"0,0,0,7,14,15,18,26,39,43,45,46,46,46,51","0,0,3,10,21,32,43,45,54,67,73,83,87,102,112"
EUW1_7364346506,2025-04-10T21:21:22.275000,Urgot,Volibear,201,195,6.452648475120386,4225,73,45,True,"0,0,3,10,21,32,43,45,54,67,73,83,87,102,112","0,0,0,7,14,15,18,26,39,43,45,46,46,46,51"
EUW1_7364209638,2025-04-10T19:41:12.316000,Trundle,Heimerdinger,179,137,5.862445414847161,3031,48,58,False,"0,0,5,7,12,15,24,30,37,43,49,57,64,72,79","0,0,3,15,21,32,38,48,50,58,58,63,70,76,87"
EUW1_7364209638,2025-04-10T19:41:12.316000,Heimerdinger,Trundle,137,179,4.486899563318777,-3031,58,48,True,"0,0,3,15,21,32,38,48,50,58,58,63,70,76,87","0,0,5,7,12,15,24,30,37,43,49,57,64,72,79"
EUW1_7364030785,2025-04-10T17:06:49.372000,Garen,Kennen,211,244,5.631672597864768,-2262,59,77,False,"0,0,5,11,22,26,33,38,45,55,59,62,64,71,78","0,1,5,17,22,35,43,54,55,67,77,86,92,97,110"
EUW1_7364030785,2025-04-10T17:06:49.372000,Kennen,Garen,244,211,6.512455516014234,2262,77,59,True,"0,1,5,17,22,35,43,54,55,67,77,86,92,97,110","0,0,5,11,22,26,33,38,45,55,59,62,64,71,78"
EUW1_7363183650,2025-04-09T19:56:02.610000,Yorick,Warwick,101,122,4.914841849148418,2569,52,59,True,"0,0,0,6,13,20,21,37,37,50,52,55,55,70,72","0,0,3,12,18,22,30,32,42,48,59,61,66,76,77"
EUW1_7363183650,2025-04-09T19:56:02.610000,Warwick,Yorick,122,101,5.9367396593673964,-2569,59,52,False,"0,0,3,12,18,22,30,32,42,48,59,61,66,76,77","0,0,0,6,13,20,21,37,37,50,52,55,55,70,72"
EUW1_7362834718,2025-04-09T14:29:12.758000,Olaf,Chogath,159,211,5.556202679091438,-1154,62,64,True,"0,0,4,11,19,22,33,38,44,51,62,69,73,78,88","0,0,3,14,20,30,37,41,48,54,64,75,82,96,98"
EUW1_7362834718,2025-04-09T14:29:12.758000,Chogath,Olaf,211,159,7.373325567850903,1154,64,62,False,"0,0,3,14,20,30,37,41,48,54,64,75,82,96,98","0,0,4,11,19,22,33,38,44,51,62,69,73,78,88"
EUW1_7362674275,2025-04-09T10:43:26.246000,Aatrox,Illaoi,176,226,4.609340899170668,5,47,71,True,"0,0,3,11,16,19,24,34,39,44,47,54,61,62,71","0,0,3,12,19,26,34,41,56,60,71,78,84,94,101"
EUW1_7362674275,2025-04-09T10:43:26.246000,Illaoi,Aatrox,226,176,5.918812745525972,-5,71,47,False,"0,0,3,12,19,26,34,41,56,60,71,78,84,94,101","0,0,3,11,16,19,24,34,39,44,47,54,61,62,71"
EUW1_7362368497,2025-04-08T23:02:17.113000,Yorick,Leblanc,240,162,6.086221470836856,1397,63,46,True,"0,0,3,9,15,21,31,37,46,53,63,64,78,90,100","0,0,3,9,9,16,20,32,33,42,46,51,54,59,60"
EUW1_7362368497,2025-04-08T23:02:17.113000,Leblanc,Yorick,162,240,4.108199492814878,-1397,46,63,False,"0,0,3,9,9,16,20,32,33,42,46,51,54,59,60","0,0,3,9,15,21,31,37,46,53,63,64,78,90,100"
EUW1_7362294259,2025-04-08T22:11:57.471000,Pantheon,Illaoi,229,188,6.628075253256151,4553,67,62,True,"0,0,5,14,20,26,40,48,51,55,67,74,86,94,98","0,0,3,4,17,27,28,36,43,56,62,73,78,85,92"
EUW1_7362294259,2025-04-08T22:11:57.471000,Illaoi,Pantheon,188,229,5.441389290882779,-4553,62,67,False,"0,0,3,4,17,27,28,36,43,56,62,73,78,85,92","0,0,5,14,20,26,40,48,51,55,67,74,86,94,98"
EUW1_7362131456,2025-04-08T20:16:09.289000,Sett,Nautilus,256,284,6.216106839336302,2327,65,63,False,"0,0,3,13,18,29,31,41,47,61,65,75,81,86,93","0,0,4,14,23,23,35,39,46,49,63,68,74,78,91"
EUW1_7362131456,2025-04-08T20:16:09.289000,Nautilus,Sett,284,256,6.895993524888709,-2327,63,65,True,"0,0,4,14,23,23,35,39,46,49,63,68,74,78,91","0,0,3,13,18,29,31,41,47,61,65,75,81,86,93"
EUW1_7360479822,2025-04-07T09:46:30.089000,Chogath,AurelionSol,301,285,5.682819383259912,-518,40,49,False,"0,0,3,10,15,21,28,30,35,36,40,47,61,69,78","0,0,3,12,16,26,31,37,39,45,49,56,63,72,78"
EUW1_7360479822,2025-04-07T09:46:30.089000,AurelionSol,Chogath,285,301,5.380742605412209,518,49,40,True,"0,0,3,12,16,26,31,37,39,45,49,56,63,72,78","0,0,3,10,15,21,28,30,35,36,40,47,61,69,78"
EUW1_7359594447,2025-04-06T16:16:30.484000,Darius,Riven,163,133,5.849282296650718,4152,62,37,True,"0,0,3,10,20,22,35,45,47,53,62,70,86,92,92","0,0,2,3,8,17,17,25,32,34,37,43,49,59,59"
EUW1_7359594447,2025-04-06T16:16:30.484000,Riven,Darius,133,163,4.7727272727272725,-4152,37,62,False,"0,0,2,3,8,17,17,25,32,34,37,43,49,59,59","0,0,3,10,20,22,35,45,47,53,62,70,86,92,92"
EUW1_7359554626,2025-04-06T15:41:38.419000,Sion,DrMundo,216,166,7.526132404181185,1927,77,54,True,"0,0,4,13,21,32,41,45,58,71,77,90,96,96,109","0,0,3,13,20,23,26,35,43,44,54,65,72,79,85"
